Date,Province,District,Sector,Population,Simple malaria cases,incidence
2022-05-01,Northern,Musanze,Kinigi,32297,2,0.06192525621574759
2022-06-01,Northern,Musanze,Kinigi,32297,5,0.15481314053936898
2022-07-01,Northern,Musanze,Kinigi,32297,3,0.0928878843236214
2022-08-01,Northern,Musanze,Kinigi,32297,1,0.030962628107873796
2022-09-01,Northern,Musanze,Kinigi,32297,1,0.030962628107873796
2022-10-01,Northern,Musanze,Kinigi,32297,8,0.24770102486299037
2022-11-01,Northern,Musanze,Kinigi,32297,2,0.06192525621574759
2022-12-01,Northern,Musanze,Kinigi,32297,6,0.1857757686472428
2023-01-01,Northern,Musanze,Kinigi,32854,5,0.15218847020149753
2023-02-01,Northern,Musanze,Kinigi,32854,3,0.09131308212089853
2023-03-01,Northern,Musanze,Kinigi,32854,4,0.12175077616119802
2023-04-01,Northern,Musanze,Kinigi,32854,3,0.09131308212089853
2023-05-01,Northern,Musanze,Kinigi,32854,4,0.12175077616119802
2023-06-01,Northern,Musanze,Kinigi,32854,6,0.18262616424179706
2023-07-01,Northern,Musanze,Kinigi,32854,5,0.15218847020149753
2023-08-01,Northern,Musanze,Kinigi,32854,8,0.24350155232239604
2023-09-01,Northern,Musanze,Kinigi,32854,5,0.15218847020149753
2023-10-01,Northern,Musanze,Kinigi,32854,10,0.30437694040299507
2023-11-01,Northern,Musanze,Kinigi,32854,10,0.30437694040299507
2023-12-01,Northern,Musanze,Kinigi,32854,6,0.18262616424179706
2024-01-01,Northern,Musanze,Kinigi,33421,7,0.20944914873881693
2024-02-01,Northern,Musanze,Kinigi,33421,1,0.029921306962688132
2024-03-01,Northern,Musanze,Kinigi,33421,4,0.11968522785075253
2024-04-01,Northern,Musanze,Kinigi,33421,8,0.23937045570150506
2024-05-01,Northern,Musanze,Kinigi,33421,8,0.23937045570150506
2024-06-01,Northern,Musanze,Kinigi,33421,6,0.17952784177612877
2024-07-01,Northern,Musanze,Kinigi,33421,2,0.059842613925376265
2024-08-01,Northern,Musanze,Kinigi,33421,4,0.11968522785075253
2024-09-01,Northern,Musanze,Kinigi,33421,12,0.35905568355225753
2024-10-01,Northern,Musanze,Kinigi,33421,9,0.26929176266419314
2024-11-01,Northern,Musanze,Kinigi,33421,18,0.5385835253283863
2024-12-01,Northern,Musanze,Kinigi,33421,9,0.26929176266419314
2025-01-01,Northern,Musanze,Kinigi,33421,10,0.2992130696268813
2025-02-01,Northern,Musanze,Kinigi,33421,16,0.4787409114030101
2025-03-01,Northern,Musanze,Kinigi,33421,17,0.5086622183656982
2025-04-01,Northern,Musanze,Kinigi,33421,9,0.26929176266419314
2025-05-01,Northern,Musanze,Kinigi,33421,13,0.3889769905149457
2020-01-01,Southern,Ruhango,Kinihira,25735,712,27.66660190402176
2020-02-01,Southern,Ruhango,Kinihira,25735,622,24.169419079075187
2020-03-01,Southern,Ruhango,Kinihira,25735,662,25.723722556829223
2020-04-01,Southern,Ruhango,Kinihira,25735,467,18.146493102778315
2020-05-01,Southern,Ruhango,Kinihira,25735,385,14.960170973382553
2020-06-01,Southern,Ruhango,Kinihira,25735,398,15.465319603652613
2020-07-01,Southern,Ruhango,Kinihira,25735,319,12.395570235088401
2020-08-01,Southern,Ruhango,Kinihira,25735,255,9.90868467068195
2020-09-01,Southern,Ruhango,Kinihira,25735,397,15.426462016708763
2020-10-01,Southern,Ruhango,Kinihira,25735,313,12.162424713425295
2020-11-01,Southern,Ruhango,Kinihira,25735,423,16.436759277248882
2020-12-01,Southern,Ruhango,Kinihira,25735,357,13.87215853895473
2021-01-01,Southern,Ruhango,Kinihira,25833,268,10.374327410676267
2021-02-01,Southern,Ruhango,Kinihira,25833,198,7.664615027290674
2021-03-01,Southern,Ruhango,Kinihira,25833,368,14.245345101227112
2021-04-01,Southern,Ruhango,Kinihira,25833,270,10.451747764487283
2021-05-01,Southern,Ruhango,Kinihira,25833,405,15.677621646730925
2021-06-01,Southern,Ruhango,Kinihira,25833,516,19.974451283242363
2021-07-01,Southern,Ruhango,Kinihira,25833,659,25.510006580730074
2021-08-01,Southern,Ruhango,Kinihira,25833,548,21.213176944218635
2021-09-01,Southern,Ruhango,Kinihira,25833,513,19.858320752525838
2021-10-01,Southern,Ruhango,Kinihira,25833,541,20.942205705880074
2021-11-01,Southern,Ruhango,Kinihira,25833,353,13.664692447644487
2021-12-01,Southern,Ruhango,Kinihira,25833,245,9.483993341849573
2022-01-01,Southern,Ruhango,Kinihira,25932,330,12.725590004627488
2022-02-01,Southern,Ruhango,Kinihira,25932,317,12.224278883233072
2022-03-01,Southern,Ruhango,Kinihira,25932,289,11.144531852537407
2022-04-01,Southern,Ruhango,Kinihira,25932,242,9.332099336726824
2022-05-01,Southern,Ruhango,Kinihira,25932,254,9.794848064167823
2022-06-01,Southern,Ruhango,Kinihira,25932,339,13.072651550208239
2022-07-01,Southern,Ruhango,Kinihira,25932,191,7.365417245102576
2022-08-01,Southern,Ruhango,Kinihira,25932,148,5.70723430510566
2022-09-01,Southern,Ruhango,Kinihira,25932,101,3.8948017892950797
2022-10-01,Southern,Ruhango,Kinihira,25932,124,4.781736850223663
2022-11-01,Southern,Ruhango,Kinihira,25932,116,4.473237698596329
2022-12-01,Southern,Ruhango,Kinihira,25932,123,4.7431744562702445
2023-01-01,Southern,Ruhango,Kinihira,26031,164,6.3001805539549
2023-02-01,Southern,Ruhango,Kinihira,26031,177,6.799585110061082
2023-03-01,Southern,Ruhango,Kinihira,26031,109,4.187315124274903
2023-04-01,Southern,Ruhango,Kinihira,26031,80,3.073258806807268
2023-05-01,Southern,Ruhango,Kinihira,26031,56,2.151281164765088
2023-06-01,Southern,Ruhango,Kinihira,26031,49,1.8823710191694516
2023-07-01,Southern,Ruhango,Kinihira,26031,70,2.6891014559563597
2023-08-01,Southern,Ruhango,Kinihira,26031,52,1.9976182244247245
2023-09-01,Southern,Ruhango,Kinihira,26031,73,2.804348661211632
2023-10-01,Southern,Ruhango,Kinihira,26031,57,2.189696899850179
2023-11-01,Southern,Ruhango,Kinihira,26031,51,1.9592024893396336
2023-12-01,Southern,Ruhango,Kinihira,26031,63,2.4201913103607238
2024-01-01,Southern,Ruhango,Kinihira,26131,52,1.989973594581149
2024-02-01,Southern,Ruhango,Kinihira,26131,44,1.6838238107994334
2024-03-01,Southern,Ruhango,Kinihira,26131,16,0.6122995675634304
2024-04-01,Southern,Ruhango,Kinihira,26131,32,1.2245991351268608
2024-05-01,Southern,Ruhango,Kinihira,26131,23,0.8801806283724312
2024-06-01,Southern,Ruhango,Kinihira,26131,9,0.3444185067544296
2024-07-01,Southern,Ruhango,Kinihira,26131,8,0.3061497837817152
2024-08-01,Southern,Ruhango,Kinihira,26131,12,0.4592246756725728
2024-09-01,Southern,Ruhango,Kinihira,26131,29,1.1097929662087178
2024-10-01,Southern,Ruhango,Kinihira,26131,55,2.1047797634992924
2024-11-01,Southern,Ruhango,Kinihira,26131,38,1.454211472963147
2024-12-01,Southern,Ruhango,Kinihira,26131,33,1.2628678580995754
2025-01-01,Southern,Ruhango,Kinihira,26131,49,1.8751674256630055
2025-02-01,Southern,Ruhango,Kinihira,26131,43,1.645555087826719
2025-03-01,Southern,Ruhango,Kinihira,26131,61,2.334392101335579
2025-04-01,Southern,Ruhango,Kinihira,26131,60,2.2961233783628643
2025-05-01,Southern,Ruhango,Kinihira,26131,72,2.7553480540354367
2020-01-01,Northern,Rulindo,Kinihira,16769,31,1.8486492933388992
2020-02-01,Northern,Rulindo,Kinihira,16769,17,1.0137754189277834
2020-03-01,Northern,Rulindo,Kinihira,16769,16,0.9541415707555609
2020-04-01,Northern,Rulindo,Kinihira,16769,10,0.5963384817222256
2020-05-01,Northern,Rulindo,Kinihira,16769,2,0.11926769634444512
2020-06-01,Northern,Rulindo,Kinihira,16769,9,0.536704633550003
2020-07-01,Northern,Rulindo,Kinihira,16769,3,0.17890154451666765
2020-08-01,Northern,Rulindo,Kinihira,16769,3,0.17890154451666765
2020-09-01,Northern,Rulindo,Kinihira,16769,8,0.47707078537778047
2020-10-01,Northern,Rulindo,Kinihira,16769,1,0.05963384817222256
2020-11-01,Northern,Rulindo,Kinihira,16769,0,0.0
2020-12-01,Northern,Rulindo,Kinihira,16769,0,0.0
2021-01-01,Northern,Rulindo,Kinihira,16956,7,0.4128332153809861
2021-02-01,Northern,Rulindo,Kinihira,16956,5,0.2948808681292758
2021-03-01,Northern,Rulindo,Kinihira,16956,5,0.2948808681292758
2021-04-01,Northern,Rulindo,Kinihira,16956,4,0.2359046945034206
2021-05-01,Northern,Rulindo,Kinihira,16956,1,0.05897617362585515
2021-06-01,Northern,Rulindo,Kinihira,16956,3,0.17692852087756547
2021-07-01,Northern,Rulindo,Kinihira,16956,3,0.17692852087756547
2021-08-01,Northern,Rulindo,Kinihira,16956,3,0.17692852087756547
2021-09-01,Northern,Rulindo,Kinihira,16956,8,0.4718093890068412
2021-10-01,Northern,Rulindo,Kinihira,16956,6,0.35385704175513094
2021-11-01,Northern,Rulindo,Kinihira,16956,3,0.17692852087756547
2021-12-01,Northern,Rulindo,Kinihira,16956,7,0.4128332153809861
2022-01-01,Northern,Rulindo,Kinihira,17145,6,0.34995625546806647
2022-02-01,Northern,Rulindo,Kinihira,17145,6,0.34995625546806647
2022-03-01,Northern,Rulindo,Kinihira,17145,9,0.5249343832020997
2022-04-01,Northern,Rulindo,Kinihira,17145,8,0.4666083406240886
2022-05-01,Northern,Rulindo,Kinihira,17145,5,0.2916302128900554
2022-06-01,Northern,Rulindo,Kinihira,17145,7,0.4082822980460776
2022-07-01,Northern,Rulindo,Kinihira,17145,0,0.0
2022-08-01,Northern,Rulindo,Kinihira,17145,7,0.4082822980460776
2022-09-01,Northern,Rulindo,Kinihira,17145,10,0.5832604257801108
2022-10-01,Northern,Rulindo,Kinihira,17145,10,0.5832604257801108
2022-11-01,Northern,Rulindo,Kinihira,17145,6,0.34995625546806647
2022-12-01,Northern,Rulindo,Kinihira,17145,12,0.6999125109361329
2023-01-01,Northern,Rulindo,Kinihira,17336,8,0.46146746654360865
2023-02-01,Northern,Rulindo,Kinihira,17336,5,0.2884171665897554
2023-03-01,Northern,Rulindo,Kinihira,17336,0,0.0
2023-04-01,Northern,Rulindo,Kinihira,17336,3,0.17305029995385326
2023-05-01,Northern,Rulindo,Kinihira,17336,2,0.11536686663590216
2023-06-01,Northern,Rulindo,Kinihira,17336,10,0.5768343331795108
2023-07-01,Northern,Rulindo,Kinihira,17336,12,0.6922011998154131
2023-08-01,Northern,Rulindo,Kinihira,17336,7,0.4037840332256576
2023-09-01,Northern,Rulindo,Kinihira,17336,8,0.46146746654360865
2023-10-01,Northern,Rulindo,Kinihira,17336,3,0.17305029995385326
2023-11-01,Northern,Rulindo,Kinihira,17336,13,0.7498846331333642
2023-12-01,Northern,Rulindo,Kinihira,17336,10,0.5768343331795108
2024-01-01,Northern,Rulindo,Kinihira,17530,5,0.2852253280091272
2024-02-01,Northern,Rulindo,Kinihira,17530,2,0.11409013120365089
2024-03-01,Northern,Rulindo,Kinihira,17530,0,0.0
2024-04-01,Northern,Rulindo,Kinihira,17530,10,0.5704506560182544
2024-05-01,Northern,Rulindo,Kinihira,17530,4,0.22818026240730177
2024-06-01,Northern,Rulindo,Kinihira,17530,7,0.39931545921277806
2024-07-01,Northern,Rulindo,Kinihira,17530,4,0.22818026240730177
2024-08-01,Northern,Rulindo,Kinihira,17530,12,0.6845407872219053
2024-09-01,Northern,Rulindo,Kinihira,17530,20,1.1409013120365088
2024-10-01,Northern,Rulindo,Kinihira,17530,22,1.2549914432401597
2024-11-01,Northern,Rulindo,Kinihira,17530,22,1.2549914432401597
2024-12-01,Northern,Rulindo,Kinihira,17530,30,1.7113519680547633
2025-01-01,Northern,Rulindo,Kinihira,17530,28,1.5972618368511122
2025-02-01,Northern,Rulindo,Kinihira,17530,17,0.9697661152310325
2025-03-01,Northern,Rulindo,Kinihira,17530,14,0.7986309184255561
2025-04-01,Northern,Rulindo,Kinihira,17530,27,1.540216771249287
2025-05-01,Northern,Rulindo,Kinihira,17530,2,0.11409013120365089
2020-01-01,Northern,Burera,Kinoni,18708,43,2.298481932862946
2020-02-01,Northern,Burera,Kinoni,18708,28,1.4966859097712208
2020-03-01,Northern,Burera,Kinoni,18708,20,1.0690613641223008
2020-04-01,Northern,Burera,Kinoni,18708,17,0.9087021595039556
2020-05-01,Northern,Burera,Kinoni,18708,10,0.5345306820611504
2020-06-01,Northern,Burera,Kinoni,18708,16,0.8552490912978404
2020-07-01,Northern,Burera,Kinoni,18708,25,1.3363267051528758
2020-08-01,Northern,Burera,Kinoni,18708,33,1.7639512508017958
2020-09-01,Northern,Burera,Kinoni,18708,67,3.5813555698097073
2020-10-01,Northern,Burera,Kinoni,18708,0,0.0
2020-11-01,Northern,Burera,Kinoni,18708,0,0.0
2020-12-01,Northern,Burera,Kinoni,18708,0,0.0
2021-01-01,Northern,Burera,Kinoni,18862,5,0.26508323613614676
2021-02-01,Northern,Burera,Kinoni,18862,10,0.5301664722722935
2021-03-01,Northern,Burera,Kinoni,18862,1,0.05301664722722935
2021-04-01,Northern,Burera,Kinoni,18862,1,0.05301664722722935
2021-05-01,Northern,Burera,Kinoni,18862,15,0.7952497084084402
2021-06-01,Northern,Burera,Kinoni,18862,6,0.31809988336337613
2021-07-01,Northern,Burera,Kinoni,18862,3,0.15904994168168807
2021-08-01,Northern,Burera,Kinoni,18862,2,0.1060332944544587
2021-09-01,Northern,Burera,Kinoni,18862,9,0.47714982504506415
2021-10-01,Northern,Burera,Kinoni,18862,5,0.26508323613614676
2021-11-01,Northern,Burera,Kinoni,18862,7,0.37111653059060545
2021-12-01,Northern,Burera,Kinoni,18862,5,0.26508323613614676
2022-01-01,Northern,Burera,Kinoni,19017,11,0.578429825945207
2022-02-01,Northern,Burera,Kinoni,19017,11,0.578429825945207
2022-03-01,Northern,Burera,Kinoni,19017,10,0.5258452963138245
2022-04-01,Northern,Burera,Kinoni,19017,10,0.5258452963138245
2022-05-01,Northern,Burera,Kinoni,19017,12,0.6310143555765894
2022-06-01,Northern,Burera,Kinoni,19017,17,0.8939370037335016
2022-07-01,Northern,Burera,Kinoni,19017,6,0.3155071777882947
2022-08-01,Northern,Burera,Kinoni,19017,22,1.156859651890414
2022-09-01,Northern,Burera,Kinoni,19017,23,1.2094441815217964
2022-10-01,Northern,Burera,Kinoni,19017,30,1.5775358889414735
2022-11-01,Northern,Burera,Kinoni,19017,38,1.998212125992533
2022-12-01,Northern,Burera,Kinoni,19017,15,0.7887679444707367
2023-01-01,Northern,Burera,Kinoni,19173,16,0.8345068586032441
2023-02-01,Northern,Burera,Kinoni,19173,12,0.6258801439524331
2023-03-01,Northern,Burera,Kinoni,19173,13,0.6780368226151359
2023-04-01,Northern,Burera,Kinoni,19173,14,0.7301935012778387
2023-05-01,Northern,Burera,Kinoni,19173,21,1.095290251916758
2023-06-01,Northern,Burera,Kinoni,19173,14,0.7301935012778387
2023-07-01,Northern,Burera,Kinoni,19173,9,0.46941010796432486
2023-08-01,Northern,Burera,Kinoni,19173,12,0.6258801439524331
2023-09-01,Northern,Burera,Kinoni,19173,23,1.1996036092421636
2023-10-01,Northern,Burera,Kinoni,19173,40,2.0862671465081104
2023-11-01,Northern,Burera,Kinoni,19173,50,2.607833933135138
2023-12-01,Northern,Burera,Kinoni,19173,47,2.4513638971470297
2024-01-01,Northern,Burera,Kinoni,19331,36,1.8622937251047542
2024-02-01,Northern,Burera,Kinoni,19331,26,1.3449899125756557
2024-03-01,Northern,Burera,Kinoni,19331,28,1.4484506750814754
2024-04-01,Northern,Burera,Kinoni,19331,31,1.6036418188402048
2024-05-01,Northern,Burera,Kinoni,19331,24,1.241529150069836
2024-06-01,Northern,Burera,Kinoni,19331,16,0.8276861000465573
2024-07-01,Northern,Burera,Kinoni,19331,18,0.9311468625523771
2024-08-01,Northern,Burera,Kinoni,19331,18,0.9311468625523771
2024-09-01,Northern,Burera,Kinoni,19331,22,1.1380683875640163
2024-10-01,Northern,Burera,Kinoni,19331,50,2.586519062645492
2024-11-01,Northern,Burera,Kinoni,19331,38,1.9657544876105735
2024-12-01,Northern,Burera,Kinoni,19331,25,1.293259531322746
2025-01-01,Northern,Burera,Kinoni,19331,38,1.9657544876105735
2025-02-01,Northern,Burera,Kinoni,19331,17,0.8794164812994671
2025-03-01,Northern,Burera,Kinoni,19331,29,1.5001810563343851
2025-04-01,Northern,Burera,Kinoni,19331,45,2.3278671563809423
2025-05-01,Northern,Burera,Kinoni,19331,14,0.7242253375407377
2020-01-01,Western,Nyabihu,Kintobo,15328,8,0.521920668058455
2020-02-01,Western,Nyabihu,Kintobo,15328,7,0.4566805845511482
2020-03-01,Western,Nyabihu,Kintobo,15328,9,0.587160751565762
2020-04-01,Western,Nyabihu,Kintobo,15328,4,0.2609603340292275
2020-05-01,Western,Nyabihu,Kintobo,15328,2,0.13048016701461376
2020-06-01,Western,Nyabihu,Kintobo,15328,0,0.0
2020-07-01,Western,Nyabihu,Kintobo,15328,1,0.06524008350730688
2020-08-01,Western,Nyabihu,Kintobo,15328,3,0.19572025052192069
2020-09-01,Western,Nyabihu,Kintobo,15328,1,0.06524008350730688
2020-10-01,Western,Nyabihu,Kintobo,15328,0,0.0
2020-11-01,Western,Nyabihu,Kintobo,15328,0,0.0
2020-12-01,Western,Nyabihu,Kintobo,15328,0,0.0
2021-01-01,Western,Nyabihu,Kintobo,15321,2,0.13053978199856406
2021-02-01,Western,Nyabihu,Kintobo,15321,1,0.06526989099928203
2021-03-01,Western,Nyabihu,Kintobo,15321,1,0.06526989099928203
2021-04-01,Western,Nyabihu,Kintobo,15321,3,0.19580967299784607
2021-05-01,Western,Nyabihu,Kintobo,15321,4,0.2610795639971281
2021-06-01,Western,Nyabihu,Kintobo,15321,2,0.13053978199856406
2021-07-01,Western,Nyabihu,Kintobo,15321,2,0.13053978199856406
2021-08-01,Western,Nyabihu,Kintobo,15321,3,0.19580967299784607
2021-09-01,Western,Nyabihu,Kintobo,15321,7,0.4568892369949742
2021-10-01,Western,Nyabihu,Kintobo,15321,4,0.2610795639971281
2021-11-01,Western,Nyabihu,Kintobo,15321,8,0.5221591279942562
2021-12-01,Western,Nyabihu,Kintobo,15321,3,0.19580967299784607
2022-01-01,Western,Nyabihu,Kintobo,15315,2,0.1305909239307868
2022-02-01,Western,Nyabihu,Kintobo,15315,2,0.1305909239307868
2022-03-01,Western,Nyabihu,Kintobo,15315,19,1.2406137773424746
2022-04-01,Western,Nyabihu,Kintobo,15315,4,0.2611818478615736
2022-05-01,Western,Nyabihu,Kintobo,15315,4,0.2611818478615736
2022-06-01,Western,Nyabihu,Kintobo,15315,3,0.1958863858961802
2022-07-01,Western,Nyabihu,Kintobo,15315,6,0.3917727717923604
2022-08-01,Western,Nyabihu,Kintobo,15315,3,0.1958863858961802
2022-09-01,Western,Nyabihu,Kintobo,15315,5,0.32647730982696704
2022-10-01,Western,Nyabihu,Kintobo,15315,4,0.2611818478615736
2022-11-01,Western,Nyabihu,Kintobo,15315,3,0.1958863858961802
2022-12-01,Western,Nyabihu,Kintobo,15315,3,0.1958863858961802
2023-01-01,Western,Nyabihu,Kintobo,15309,1,0.06532105297537395
2023-02-01,Western,Nyabihu,Kintobo,15309,3,0.1959631589261219
2023-03-01,Western,Nyabihu,Kintobo,15309,4,0.2612842119014958
2023-04-01,Western,Nyabihu,Kintobo,15309,3,0.1959631589261219
2023-05-01,Western,Nyabihu,Kintobo,15309,7,0.45724737082761774
2023-06-01,Western,Nyabihu,Kintobo,15309,7,0.45724737082761774
2023-07-01,Western,Nyabihu,Kintobo,15309,2,0.1306421059507479
2023-08-01,Western,Nyabihu,Kintobo,15309,4,0.2612842119014958
2023-09-01,Western,Nyabihu,Kintobo,15309,8,0.5225684238029916
2023-10-01,Western,Nyabihu,Kintobo,15309,8,0.5225684238029916
2023-11-01,Western,Nyabihu,Kintobo,15309,7,0.45724737082761774
2023-12-01,Western,Nyabihu,Kintobo,15309,7,0.45724737082761774
2024-01-01,Western,Nyabihu,Kintobo,15302,4,0.26140373807345446
2024-02-01,Western,Nyabihu,Kintobo,15302,2,0.13070186903672723
2024-03-01,Western,Nyabihu,Kintobo,15302,19,1.2416677558489084
2024-04-01,Western,Nyabihu,Kintobo,15302,11,0.7188602797019997
2024-05-01,Western,Nyabihu,Kintobo,15302,3,0.19605280355509086
2024-06-01,Western,Nyabihu,Kintobo,15302,2,0.13070186903672723
2024-07-01,Western,Nyabihu,Kintobo,15302,6,0.3921056071101817
2024-08-01,Western,Nyabihu,Kintobo,15302,7,0.4574565416285453
2024-09-01,Western,Nyabihu,Kintobo,15302,13,0.8495621487387269
2024-10-01,Western,Nyabihu,Kintobo,15302,9,0.5881584106652725
2024-11-01,Western,Nyabihu,Kintobo,15302,10,0.6535093451836361
2024-12-01,Western,Nyabihu,Kintobo,15302,13,0.8495621487387269
2025-01-01,Western,Nyabihu,Kintobo,15302,12,0.7842112142203634
2025-02-01,Western,Nyabihu,Kintobo,15302,4,0.26140373807345446
2025-03-01,Western,Nyabihu,Kintobo,15302,13,0.8495621487387269
2025-04-01,Western,Nyabihu,Kintobo,15302,11,0.7188602797019997
2025-05-01,Western,Nyabihu,Kintobo,15302,14,0.9149130832570906
2020-01-01,Northern,Burera,Kinyababa,23126,25,1.0810343336504367
2020-02-01,Northern,Burera,Kinyababa,23126,17,0.735103346882297
2020-03-01,Northern,Burera,Kinyababa,23126,12,0.5188964801522097
2020-04-01,Northern,Burera,Kinyababa,23126,5,0.21620686673008735
2020-05-01,Northern,Burera,Kinyababa,23126,2,0.08648274669203493
2020-06-01,Northern,Burera,Kinyababa,23126,2,0.08648274669203493
2020-07-01,Northern,Burera,Kinyababa,23126,5,0.21620686673008735
2020-08-01,Northern,Burera,Kinyababa,23126,3,0.12972412003805242
2020-09-01,Northern,Burera,Kinyababa,23126,3,0.12972412003805242
2020-10-01,Northern,Burera,Kinyababa,23126,0,0.0
2020-11-01,Northern,Burera,Kinyababa,23126,0,0.0
2020-12-01,Northern,Burera,Kinyababa,23126,0,0.0
2021-01-01,Northern,Burera,Kinyababa,23434,4,0.17069215669539986
2021-02-01,Northern,Burera,Kinyababa,23434,3,0.12801911752154987
2021-03-01,Northern,Burera,Kinyababa,23434,3,0.12801911752154987
2021-04-01,Northern,Burera,Kinyababa,23434,4,0.17069215669539986
2021-05-01,Northern,Burera,Kinyababa,23434,10,0.4267303917384996
2021-06-01,Northern,Burera,Kinyababa,23434,7,0.2987112742169497
2021-07-01,Northern,Burera,Kinyababa,23434,6,0.25603823504309975
2021-08-01,Northern,Burera,Kinyababa,23434,5,0.2133651958692498
2021-09-01,Northern,Burera,Kinyababa,23434,6,0.25603823504309975
2021-10-01,Northern,Burera,Kinyababa,23434,1,0.042673039173849965
2021-11-01,Northern,Burera,Kinyababa,23434,3,0.12801911752154987
2021-12-01,Northern,Burera,Kinyababa,23434,10,0.4267303917384996
2022-01-01,Northern,Burera,Kinyababa,23746,7,0.2947864903562705
2022-02-01,Northern,Burera,Kinyababa,23746,8,0.336898846121452
2022-03-01,Northern,Burera,Kinyababa,23746,2,0.084224711530363
2022-04-01,Northern,Burera,Kinyababa,23746,5,0.21056177882590751
2022-05-01,Northern,Burera,Kinyababa,23746,13,0.5474606249473596
2022-06-01,Northern,Burera,Kinyababa,23746,14,0.589572980712541
2022-07-01,Northern,Burera,Kinyababa,23746,7,0.2947864903562705
2022-08-01,Northern,Burera,Kinyababa,23746,14,0.589572980712541
2022-09-01,Northern,Burera,Kinyababa,23746,20,0.8422471153036301
2022-10-01,Northern,Burera,Kinyababa,23746,19,0.8001347595384486
2022-11-01,Northern,Burera,Kinyababa,23746,9,0.37901120188663356
2022-12-01,Northern,Burera,Kinyababa,23746,16,0.673797692242904
2023-01-01,Northern,Burera,Kinyababa,24062,19,0.7896267974399468
2023-02-01,Northern,Burera,Kinyababa,24062,14,0.5818302717978556
2023-03-01,Northern,Burera,Kinyababa,24062,14,0.5818302717978556
2023-04-01,Northern,Burera,Kinyababa,24062,12,0.498711661541019
2023-05-01,Northern,Burera,Kinyababa,24062,10,0.41559305128418256
2023-06-01,Northern,Burera,Kinyababa,24062,10,0.41559305128418256
