Date,Province,District,Population,all cases,Severe cases/Deaths,all cases incidence,Severe cases/Deaths incidence
2020-01-01,East,Bugesera,499951,5893,9.0,11.787155141203838,0.018001764172888943
2020-02-01,East,Bugesera,499951,5268,9.0,10.537032629197661,0.018001764172888943
2020-03-01,East,Bugesera,499951,4196,7.0,8.392822496604667,0.014001372134469179
2020-04-01,East,Bugesera,499951,3964,6.0,7.928777020147975,0.012001176115259296
2020-05-01,East,Bugesera,499951,5818,13.0,11.637140439763096,0.02600254824972847
2020-06-01,East,Bugesera,499951,5954,11.0,11.90916709837564,0.022002156211308705
2020-07-01,East,Bugesera,499951,4458,15.0,8.916873853637656,0.030002940288148237
2020-08-01,East,Bugesera,499951,6127,21.0,12.25520100969895,0.04200411640340754
2020-09-01,East,Bugesera,499951,10902,28.0,21.80613700142614,0.056005488537876714
2020-10-01,East,Bugesera,499951,6953,,13.907362921566314,
2020-11-01,East,Bugesera,499951,8852,,17.70573516204588,
2020-12-01,East,Bugesera,499951,7748,,15.49751875683817,
2021-01-01,East,Bugesera,522112,14238,45.0,27.270011032115715,0.08618840402059329
2021-02-01,East,Bugesera,522112,10999,26.0,21.06636124050012,0.04979774454523167
2021-03-01,East,Bugesera,522112,12038,25.0,23.056355724442263,0.04788244667810738
2021-04-01,East,Bugesera,522112,16011,47.0,30.66583415052709,0.09001899975484187
2021-05-01,East,Bugesera,522112,21436,55.0,41.05632507967639,0.10534138269183624
2021-06-01,East,Bugesera,522112,9344,21.0,17.896543270409413,0.0402212552096102
2021-07-01,East,Bugesera,522112,6728,14.0,12.886124050012258,0.026814170139740134
2021-08-01,East,Bugesera,522112,6146,6.0,11.771420691345918,0.011491787202745771
2021-09-01,East,Bugesera,522112,5183,6.0,9.926988845305221,0.011491787202745771
2021-10-01,East,Bugesera,522112,5839,5.0,11.18342424613876,0.009576489335621476
2021-11-01,East,Bugesera,522112,7113,11.0,13.623513728855112,0.021068276538367247
2021-12-01,East,Bugesera,522112,4904,9.0,9.392620740377543,0.01723768080411866
2022-01-01,East,Bugesera,545643,4616,3.0,8.45974382517507,0.00549810040630962
2022-02-01,East,Bugesera,545643,3005,6.0,5.507263906986803,0.01099620081261924
2022-03-01,East,Bugesera,545643,3019,2.0,5.532921708882915,0.00366540027087308
2022-04-01,East,Bugesera,545643,4016,2.0,7.360123743913144,0.00366540027087308
2022-05-01,East,Bugesera,545643,4580,7.0,8.393766620299354,0.01282890094805578
2022-06-01,East,Bugesera,545643,4624,4.0,8.47440542625856,0.00733080054174616
2022-07-01,East,Bugesera,545643,3641,15.0,6.672861193124442,0.0274905020315481
2022-08-01,East,Bugesera,545643,3472,8.0,6.363134870235667,0.01466160108349232
2022-09-01,East,Bugesera,545643,4517,11.0,8.278306511766852,0.02015970148980194
2022-10-01,East,Bugesera,545643,4160,8.0,7.624032563416007,0.01466160108349232
2022-11-01,East,Bugesera,545643,3251,5.0,5.958108140304192,0.0091635006771827
2022-12-01,East,Bugesera,545643,3271,9.0,5.994762143012922,0.01649430121892886
2023-01-01,East,Bugesera,570650,2734,1.0,4.791027775343906,0.0017523876281433453
2023-02-01,East,Bugesera,570650,1958,4.0,3.43117497590467,0.007009550512573381
2023-03-01,East,Bugesera,570650,1287,2.0,2.255322877420485,0.0035047752562866906
2023-04-01,East,Bugesera,570650,1576,1.0,2.761762901953912,0.0017523876281433453
2023-05-01,East,Bugesera,570650,1855,4.0,3.2506790502059055,0.007009550512573381
2023-06-01,East,Bugesera,570650,2126,4.0,3.725576097432752,0.007009550512573381
2023-07-01,East,Bugesera,570650,1915,5.0,3.355822307894506,0.008761938140716727
2023-08-01,East,Bugesera,570650,2015,7.0,3.531061070708841,0.012266713397003417
2023-09-01,East,Bugesera,570650,2453,8.0,4.298606851835626,0.014019101025146762
2023-10-01,East,Bugesera,570650,9134,17.0,16.006308595461316,0.02979058967843687
2023-11-01,East,Bugesera,570650,5383,1.0,9.433102602295627,0.0017523876281433453
2023-12-01,East,Bugesera,570650,3082,5.0,5.40085866993779,0.008761938140716727
2024-01-01,East,Bugesera,597245,3580,9.0,5.994189989032977,0.015069192709859437
2024-02-01,East,Bugesera,597245,3067,8.0,5.1352460045709885,0.0133948379643195
2024-03-01,East,Bugesera,597245,2443,13.0,4.090448643354067,0.02176661169201919
2024-04-01,East,Bugesera,597245,2756,16.0,4.614521678708068,0.026789675928639
2024-05-01,East,Bugesera,597245,2716,11.0,4.547547488886471,0.018417902200939314
2024-06-01,East,Bugesera,597245,3285,7.0,5.500255339098695,0.011720483218779562
2024-07-01,East,Bugesera,597245,3379,13.0,5.657644685179449,0.02176661169201919
2024-08-01,East,Bugesera,597245,4938,19.0,8.267963733476211,0.03181274016525881
2024-09-01,East,Bugesera,597245,8735,20.0,14.625488702291355,0.03348709491079875
2024-10-01,East,Bugesera,597245,12663,43.0,21.20235414277223,0.07199725405821732
2024-11-01,East,Bugesera,597245,12872,86.0,21.552294284590076,0.14399450811643463
2024-12-01,East,Bugesera,597245,6524,64.0,10.923490359902553,0.107158703714556
2025-01-01,East,Bugesera,597245,6359,22.0,10.647221826888462,0.03683580440187863
2025-02-01,East,Bugesera,597245,6397,10.0,10.71084730721898,0.016743547455399375
2025-03-01,East,Bugesera,597245,6558,15.0,10.98041842125091,0.025115321183099063
2025-04-01,East,Bugesera,597245,6558,28.0,10.98041842125091,0.04688193287511825
2025-05-01,East,Bugesera,597245,5810,1.0,9.728001071587038,0.0016743547455399376
2020-01-01,North,Burera,377100,466,4.0,1.235746486343145,0.010607265977194377
2020-02-01,North,Burera,377100,404,1.0,1.0713338636966323,0.0026518164942985942
2020-03-01,North,Burera,377100,379,3.0,1.0050384513391675,0.007955449482895782
2020-04-01,North,Burera,377100,240,0.0,0.6364359586316627,0.0
2020-05-01,North,Burera,377100,144,0.0,0.38186157517899766,0.0
2020-06-01,North,Burera,377100,131,0.0,0.3473879607531159,0.0
2020-07-01,North,Burera,377100,196,1.0,0.5197560328825245,0.0026518164942985942
2020-08-01,North,Burera,377100,229,2.0,0.6072659771943781,0.0053036329885971885
2020-09-01,North,Burera,377100,203,0.0,0.5383187483426147,0.0
2020-10-01,North,Burera,377100,5,,0.013259082471492973,
2020-11-01,North,Burera,377100,10,,0.026518164942985947,
2020-12-01,North,Burera,377100,18,,0.04773269689737471,
2021-01-01,North,Burera,382517,151,0.0,0.3947536972213,0.0
2021-02-01,North,Burera,382517,91,0.0,0.2378979234909821,0.0
2021-03-01,North,Burera,382517,104,0.0,0.27188334113255097,0.0
2021-04-01,North,Burera,382517,136,0.0,0.3555397537887205,0.0
2021-05-01,North,Burera,382517,159,1.0,0.41566780038534235,0.002614262895505298
2021-06-01,North,Burera,382517,157,0.0,0.41043927459433177,0.0
2021-07-01,North,Burera,382517,90,2.0,0.2352836605954768,0.005228525791010596
2021-08-01,North,Burera,382517,114,0.0,0.29802597008760395,0.0
2021-09-01,North,Burera,382517,146,0.0,0.3816823827437735,0.0
2021-10-01,North,Burera,382517,144,0.0,0.3764538569527629,0.0
2021-11-01,North,Burera,382517,188,0.0,0.49148142435499603,0.0
2021-12-01,North,Burera,382517,198,1.0,0.5176240533100489,0.002614262895505298
2022-01-01,North,Burera,388013,165,0.0,0.4252434841100685,0.0
2022-02-01,North,Burera,388013,139,0.0,0.3582354199472698,0.0
2022-03-01,North,Burera,388013,165,0.0,0.4252434841100685,0.0
2022-04-01,North,Burera,388013,156,3.0,0.402048384976792,0.007731699711092153
2022-05-01,North,Burera,388013,230,2.0,0.5927636445170651,0.005154466474061436
2022-06-01,North,Burera,388013,281,4.0,0.7242025396056317,0.010308932948122872
2022-07-01,North,Burera,388013,225,2.0,0.5798774783319115,0.005154466474061436
2022-08-01,North,Burera,388013,270,3.0,0.6958529739982938,0.007731699711092153
2022-09-01,North,Burera,388013,307,1.0,0.7912106037684304,0.002577233237030718
2022-10-01,North,Burera,388013,384,5.0,0.9896575630197956,0.01288616618515359
2022-11-01,North,Burera,388013,357,4.0,0.9200722656199664,0.010308932948122872
2022-12-01,North,Burera,388013,324,3.0,0.8350235687979527,0.007731699711092153
2023-01-01,North,Burera,393592,331,3.0,0.8409723774873473,0.007622106140368707
2023-02-01,North,Burera,393592,257,4.0,0.6529604260249192,0.010162808187158276
2023-03-01,North,Burera,393592,330,3.0,0.8384316754405577,0.007622106140368707
2023-04-01,North,Burera,393592,293,5.0,0.7444256997093437,0.012703510233947843
2023-05-01,North,Burera,393592,381,1.0,0.9680074798268258,0.002540702046789569
2023-06-01,North,Burera,393592,382,3.0,0.9705481818736154,0.007622106140368707
2023-07-01,North,Burera,393592,300,4.0,0.7622106140368706,0.010162808187158276
2023-08-01,North,Burera,393592,323,4.0,0.8206467611130307,0.010162808187158276
2023-09-01,North,Burera,393592,400,5.0,1.0162808187158276,0.012703510233947843
2023-10-01,North,Burera,393592,540,2.0,1.3719791052663672,0.005081404093579138
2023-11-01,North,Burera,393592,513,4.0,1.3033801500030489,0.010162808187158276
2023-12-01,North,Burera,393592,499,4.0,1.267810321347995,0.010162808187158276
2024-01-01,North,Burera,399257,383,6.0,0.959281866066218,0.015027914350906809
2024-02-01,North,Burera,399257,346,2.0,0.8666097275689594,0.0050093047836356035
2024-03-01,North,Burera,399257,434,2.0,1.0870191380489258,0.0050093047836356035
2024-04-01,North,Burera,399257,424,1.0,1.0619726141307477,0.0025046523918178017
2024-05-01,North,Burera,399257,405,2.0,1.0143842186862098,0.0050093047836356035
2024-06-01,North,Burera,399257,349,1.0,0.8741236847444127,0.0025046523918178017
2024-07-01,North,Burera,399257,263,0.0,0.6587235790480818,0.0
2024-08-01,North,Burera,399257,341,6.0,0.8540864656098703,0.015027914350906809
2024-09-01,North,Burera,399257,442,1.0,1.1070563571834682,0.0025046523918178017
2024-10-01,North,Burera,399257,485,6.0,1.214756410031634,0.015027914350906809
2024-11-01,North,Burera,399257,492,5.0,1.2322889767743586,0.012523261959089009
2024-12-01,North,Burera,399257,467,4.0,1.1696726669789133,0.010018609567271207
2025-01-01,North,Burera,399257,405,6.0,1.0143842186862098,0.015027914350906809
2025-02-01,North,Burera,399257,371,6.0,0.9292260373644043,0.015027914350906809
2025-03-01,North,Burera,399257,405,5.0,1.0143842186862098,0.012523261959089009
2025-04-01,North,Burera,399257,445,2.0,1.1145703143589218,0.0050093047836356035
2025-05-01,North,Burera,399257,464,,1.1621587098034598,
2020-01-01,North,Gakenke,358572,2852,3.0,7.953772185223609,0.008366520531441385
2020-02-01,North,Gakenke,358572,2454,3.0,6.843813794719052,0.008366520531441385
2020-03-01,North,Gakenke,358572,2597,5.0,7.242617940051091,0.01394420088573564
2020-04-01,North,Gakenke,358572,1775,2.0,4.950191314436152,0.005577680354294256
2020-05-01,North,Gakenke,358572,1746,4.0,4.869314949298886,0.011155360708588512
2020-06-01,North,Gakenke,358572,1179,1.0,3.2880425688564636,0.002788840177147128
2020-07-01,North,Gakenke,358572,611,2.0,1.7039813482368953,0.005577680354294256
2020-08-01,North,Gakenke,358572,625,3.0,1.743025110716955,0.008366520531441385
2020-09-01,North,Gakenke,358572,892,1.0,2.4876454380152384,0.002788840177147128
2020-10-01,North,Gakenke,358572,376,,1.0486039066073203,
2020-11-01,North,Gakenke,358572,360,,1.003982463772966,
2020-12-01,North,Gakenke,358572,381,,1.0625481074930558,
2021-01-01,North,Gakenke,361226,977,0.0,2.704677957843566,0.0
2021-02-01,North,Gakenke,361226,651,0.0,1.802195855226368,0.0
2021-03-01,North,Gakenke,361226,835,3.0,2.3115722567035593,0.008305050024084644
2021-04-01,North,Gakenke,361226,877,1.0,2.427842957040745,0.002768350008028215
2021-05-01,North,Gakenke,361226,996,2.0,2.757276607996102,0.00553670001605643
2021-06-01,North,Gakenke,361226,1130,4.0,3.128235509071883,0.01107340003211286
2021-07-01,North,Gakenke,361226,839,1.0,2.322645656735672,0.002768350008028215
2021-08-01,North,Gakenke,361226,942,3.0,2.6077857075625785,0.008305050024084644
2021-09-01,North,Gakenke,361226,1086,5.0,3.0064281087186413,0.013841750040141074
2021-10-01,North,Gakenke,361226,930,4.0,2.57456550746624,0.01107340003211286
2021-11-01,North,Gakenke,361226,1430,5.0,3.958740511480347,0.013841750040141074
2021-12-01,North,Gakenke,361226,1666,3.0,4.6120711133750065,0.008305050024084644
2022-01-01,North,Gakenke,363908,1865,4.0,5.124921683502424,0.010991789133517263
2022-02-01,North,Gakenke,363908,1667,6.0,4.58082812139332,0.016487683700275896
2022-03-01,North,Gakenke,363908,1372,2.0,3.770183672796421,0.005495894566758632
2022-04-01,North,Gakenke,363908,1805,7.0,4.960044846499665,0.01923563098365521
2022-05-01,North,Gakenke,363908,1776,4.0,4.880354375281664,0.010991789133517263
2022-06-01,North,Gakenke,363908,2031,5.0,5.58108093254339,0.013739736416896577
2022-07-01,North,Gakenke,363908,1475,2.0,4.05322224298449,0.005495894566758632
2022-08-01,North,Gakenke,363908,1290,2.0,3.544851995559317,0.005495894566758632
2022-09-01,North,Gakenke,363908,1455,1.0,3.998263297316904,0.002747947283379316
2022-10-01,North,Gakenke,363908,1467,1.0,4.031238664717456,0.002747947283379316
2022-11-01,North,Gakenke,363908,1747,0.0,4.800663904063664,0.0
2022-12-01,North,Gakenke,363908,1603,4.0,4.404959495257043,0.010991789133517263
2023-01-01,North,Gakenke,366615,1658,0.0,4.522455436902472,0.0
2023-02-01,North,Gakenke,366615,1567,4.0,4.274238642717838,0.010910628315808137
2023-03-01,North,Gakenke,366615,1693,3.0,4.617923434665794,0.008182971236856103
2023-04-01,North,Gakenke,366615,1445,1.0,3.941464479085689,0.0027276570789520342
2023-05-01,North,Gakenke,366615,1784,0.0,4.866140228850429,0.0
2023-06-01,North,Gakenke,366615,2250,5.0,6.137228427642077,0.01363828539476017
2023-07-01,North,Gakenke,366615,2063,2.0,5.627156553878046,0.0054553141579040685
2023-08-01,North,Gakenke,366615,1588,2.0,4.33151944137583,0.0054553141579040685
2023-09-01,North,Gakenke,366615,1407,3.0,3.8378135100855117,0.008182971236856103
2023-10-01,North,Gakenke,366615,1196,6.0,3.2622778664266328,0.016365942473712206
2023-11-01,North,Gakenke,366615,994,1.0,2.711291136478322,0.0027276570789520342
2023-12-01,North,Gakenke,366615,1049,2.0,2.861312275820684,0.0054553141579040685
2024-01-01,North,Gakenke,369353,1356,0.0,3.671284651810057,0.0
2024-02-01,North,Gakenke,369353,1039,1.0,2.8130271041523964,0.002707437058856974
2024-03-01,North,Gakenke,369353,904,6.0,2.4475231012067047,0.016244622353141846
2024-04-01,North,Gakenke,369353,934,2.0,2.5287462129724143,0.005414874117713948
2024-05-01,North,Gakenke,369353,732,1.0,1.9818439270833053,0.002707437058856974
2024-06-01,North,Gakenke,369353,756,2.0,2.046822416495872,0.005414874117713948
2024-07-01,North,Gakenke,369353,644,0.0,1.7435894659038915,0.0
2024-08-01,North,Gakenke,369353,749,3.0,2.0278703570838736,0.008122311176570923
2024-09-01,North,Gakenke,369353,807,2.0,2.184901706497578,0.005414874117713948
2024-10-01,North,Gakenke,369353,788,2.0,2.133460402379296,0.005414874117713948
2024-11-01,North,Gakenke,369353,1219,5.0,3.3003657747466515,0.013537185294284871
2024-12-01,North,Gakenke,369353,1064,5.0,2.880713030623821,0.013537185294284871
2025-01-01,North,Gakenke,369353,1152,6.0,3.118967491803234,0.016244622353141846
2025-02-01,North,Gakenke,369353,971,2.0,2.628921384150122,0.005414874117713948
2025-03-01,North,Gakenke,369353,1432,2.0,3.877049868283187,0.005414874117713948
2025-04-01,North,Gakenke,369353,1253,4.0,3.3924186347477887,0.010829748235427896
2025-05-01,North,Gakenke,369353,1072,4.0,2.9023725270946765,0.010829748235427896
2020-01-01,Kigali City,Gasabo,788211,30159,46.0,38.262597197958414,0.05836000766292274
2020-02-01,Kigali City,Gasabo,788211,23766,30.0,30.15182482863091,0.0380608745627757
2020-03-01,Kigali City,Gasabo,788211,19560,27.0,24.81569021492976,0.03425478710649813
2020-04-01,Kigali City,Gasabo,788211,10757,20.0,13.647360922392608,0.025373916375183804
2020-05-01,Kigali City,Gasabo,788211,9324,6.0,11.829319814110688,0.00761217491255514
2020-06-01,Kigali City,Gasabo,788211,7127,12.0,9.041995100296747,0.01522434982511028
2020-07-01,Kigali City,Gasabo,788211,4878,4.0,6.18869820390733,0.00507478327503676
2020-08-01,Kigali City,Gasabo,788211,3889,1.0,4.93395803915449,0.00126869581875919
2020-09-01,Kigali City,Gasabo,788211,4682,2.0,5.940033823430528,0.00253739163751838
2020-10-01,Kigali City,Gasabo,788211,3221,,4.086469232223352,
2020-11-01,Kigali City,Gasabo,788211,3136,,3.9786300876288205,
2020-12-01,Kigali City,Gasabo,788211,3107,,3.9418379088848035,
2021-01-01,Kigali City,Gasabo,835384,6099,8.0,7.30083410742844,0.009576434310448847
2021-02-01,Kigali City,Gasabo,835384,4032,1.0,4.826522892466219,0.001197054288806106
2021-03-01,Kigali City,Gasabo,835384,4551,4.0,5.447794068356588,0.004788217155224424
2021-04-01,Kigali City,Gasabo,835384,5118,3.0,6.12652385010965,0.0035911628664183175
2021-05-01,Kigali City,Gasabo,835384,6143,3.0,7.353504496135908,0.0035911628664183175
2021-06-01,Kigali City,Gasabo,835384,4479,1.0,5.361606159562548,0.001197054288806106
2021-07-01,Kigali City,Gasabo,835384,4462,2.0,5.341256236652844,0.002394108577612212
2021-08-01,Kigali City,Gasabo,835384,4165,3.0,4.985731112877431,0.0035911628664183175
2021-09-01,Kigali City,Gasabo,835384,4088,2.0,4.893557932639362,0.002394108577612212
2021-10-01,Kigali City,Gasabo,835384,4282,4.0,5.125786464667746,0.004788217155224424
2021-11-01,Kigali City,Gasabo,835384,5688,9.0,6.80884479472913,0.010773488599254952
2021-12-01,Kigali City,Gasabo,835384,5448,12.0,6.521551765415666,0.01436465146567327
2022-01-01,Kigali City,Gasabo,886915,6032,15.0,6.801102698680257,0.016912556445657135
2022-02-01,Kigali City,Gasabo,886915,5747,3.0,6.479764126212771,0.0033825112891314275
2022-03-01,Kigali City,Gasabo,886915,6182,7.0,6.970228263136828,0.007892526341306666
2022-04-01,Kigali City,Gasabo,886915,6937,6.0,7.821493604234904,0.006765022578262855
2022-05-01,Kigali City,Gasabo,886915,9147,11.0,10.313276920561721,0.012402541393481901
2022-06-01,Kigali City,Gasabo,886915,7021,13.0,7.9162039203305845,0.014657548919569519
2022-07-01,Kigali City,Gasabo,886915,5936,11.0,6.692862337428052,0.012402541393481901
2022-08-01,Kigali City,Gasabo,886915,5687,9.0,6.412113900430143,0.010147533867394282
2022-09-01,Kigali City,Gasabo,886915,7608,16.0,8.578048629237301,0.018040060208700946
2022-10-01,Kigali City,Gasabo,886915,8566,20.0,9.658197234233269,0.022550075260876185
2022-11-01,Kigali City,Gasabo,886915,9288,19.0,10.4722549511509,0.021422571497832374
2022-12-01,Kigali City,Gasabo,886915,9315,18.0,10.502697552753084,0.020295067734788563
2023-01-01,Kigali City,Gasabo,943223,6017,3.0,6.379191347115158,0.003180584018837539
2023-02-01,Kigali City,Gasabo,943223,4693,3.0,4.975493600134857,0.003180584018837539
2023-03-01,Kigali City,Gasabo,943223,4782,12.0,5.069850926027037,0.012722336075350156
2023-04-01,Kigali City,Gasabo,943223,4033,11.0,4.275765115990598,0.01166214140240431
2023-05-01,Kigali City,Gasabo,943223,4784,4.0,5.071971315372929,0.0042407786917833855
2023-06-01,Kigali City,Gasabo,943223,5019,7.0,5.321117063515203,0.007421362710620925
2023-07-01,Kigali City,Gasabo,943223,3643,5.0,3.8622891935417183,0.005300973364729232
2023-08-01,Kigali City,Gasabo,943223,2573,3.0,2.7278808934896626,0.003180584018837539
2023-09-01,Kigali City,Gasabo,943223,3171,8.0,3.3618773079112785,0.008481557383566771
2023-10-01,Kigali City,Gasabo,943223,5566,4.0,5.90104354961658,0.0042407786917833855
2023-11-01,Kigali City,Gasabo,943223,6506,13.0,6.897626542185676,0.013782530748296001
2023-12-01,Kigali City,Gasabo,943223,6761,15.0,7.167976183786867,0.015902920094187693
2024-01-01,Kigali City,Gasabo,1004757,6127,14.0,6.097991852756438,0.013933717306771688
2024-02-01,Kigali City,Gasabo,1004757,5425,7.0,5.399315456374029,0.006966858653385844
2024-03-01,Kigali City,Gasabo,1004757,5338,14.0,5.312727355967662,0.013933717306771688
2024-04-01,Kigali City,Gasabo,1004757,6111,10.0,6.082067604405841,0.009952655219122633
2024-05-01,Kigali City,Gasabo,1004757,6140,18.0,6.110930304541297,0.01791477939442074
2024-06-01,Kigali City,Gasabo,1004757,7095,5.0,7.061408877967509,0.004976327609561316
2024-07-01,Kigali City,Gasabo,1004757,4411,3.0,4.390116217154994,0.00298579656573679
2024-08-01,Kigali City,Gasabo,1004757,5920,19.0,5.891971889720599,0.018910044916333003
2024-09-01,Kigali City,Gasabo,1004757,7912,11.0,7.874540809369828,0.010947920741034897
2024-10-01,Kigali City,Gasabo,1004757,11450,32.0,11.395790225895416,0.03184849670119243
2024-11-01,Kigali City,Gasabo,1004757,14683,49.0,14.613483658237763,0.0487680105737009
2024-12-01,Kigali City,Gasabo,1004757,14936,45.0,14.865285835281565,0.04478694848605185
2025-01-01,Kigali City,Gasabo,1004757,17698,32.0,17.614209206803235,0.03184849670119243
2025-02-01,Kigali City,Gasabo,1004757,15674,51.0,15.599791790452816,0.05075854161752543
2025-03-01,Kigali City,Gasabo,1004757,13705,45.0,13.64011397780757,0.04478694848605185
2025-04-01,Kigali City,Gasabo,1004757,20741,67.0,20.642802189982255,0.06668278996812164
2025-05-01,Kigali City,Gasabo,1004757,22806,36.0,22.698025492731077,0.03582955878884148
2020-01-01,East,Gatsibo,529052,1456,5.0,2.7520924219169385,0.00945086683350597
2020-02-01,East,Gatsibo,529052,1479,1.0,2.795566409351066,0.001890173366701194
2020-03-01,East,Gatsibo,529052,1349,1.0,2.5498438716799106,0.001890173366701194
2020-04-01,East,Gatsibo,529052,1179,1.0,2.2285143993407077,0.001890173366701194
2020-05-01,East,Gatsibo,529052,1809,1.0,3.4193236203624595,0.001890173366701194
2020-06-01,East,Gatsibo,529052,1184,1.0,2.2379652661742133,0.001890173366701194
2020-07-01,East,Gatsibo,529052,618,1.0,1.1681271406213378,0.001890173366701194
2020-08-01,East,Gatsibo,529052,506,2.0,0.9564277235508041,0.003780346733402388
2020-09-01,East,Gatsibo,529052,614,1.0,1.160566447154533,0.001890173366701194
2020-10-01,East,Gatsibo,529052,258,,0.487664728608908,
2020-11-01,East,Gatsibo,529052,297,,0.5613814899102545,
2020-12-01,East,Gatsibo,529052,453,,0.8562485351156408,
2021-01-01,East,Gatsibo,542584,1093,0.0,2.0144346313197588,0.0
2021-02-01,East,Gatsibo,542584,803,0.0,1.4799551774471786,0.0
2021-03-01,East,Gatsibo,542584,949,2.0,1.7490379369830293,0.003686065199121242
2021-04-01,East,Gatsibo,542584,801,1.0,1.4762691122480576,0.001843032599560621
2021-05-01,East,Gatsibo,542584,904,0.0,1.6661014700028014,0.0
2021-06-01,East,Gatsibo,542584,790,0.0,1.4559957536528907,0.0
2021-07-01,East,Gatsibo,542584,586,0.0,1.0800171033425239,0.0
2021-08-01,East,Gatsibo,542584,724,0.0,1.3343556020818896,0.0
2021-09-01,East,Gatsibo,542584,573,4.0,1.056057679548236,0.007372130398242484
2021-10-01,East,Gatsibo,542584,722,3.0,1.3306695368827683,0.005529097798681863
2021-11-01,East,Gatsibo,542584,997,1.0,1.8375035017619392,0.001843032599560621
2021-12-01,East,Gatsibo,542584,826,0.0,1.522344927237073,0.0
2022-01-01,East,Gatsibo,556486,1211,1.0,2.176155374977987,0.0017969904004772807
2022-02-01,East,Gatsibo,556486,1632,1.0,2.932688333578922,0.0017969904004772807
2022-03-01,East,Gatsibo,556486,1947,1.0,3.4987403097292655,0.0017969904004772807
2022-04-01,East,Gatsibo,556486,2334,5.0,4.194175594713973,0.008984952002386403
2022-05-01,East,Gatsibo,556486,999,3.0,1.7951934100768032,0.005390971201431841
2022-06-01,East,Gatsibo,556486,724,1.0,1.3010210499455512,0.0017969904004772807
2022-07-01,East,Gatsibo,556486,473,0.0,0.8499764594257537,0.0
2022-08-01,East,Gatsibo,556486,447,1.0,0.8032547090133444,0.0017969904004772807
2022-09-01,East,Gatsibo,556486,498,1.0,0.8949012194376857,0.0017969904004772807
2022-10-01,East,Gatsibo,556486,466,0.0,0.8373975266224128,0.0
2022-11-01,East,Gatsibo,556486,614,2.0,1.1033521058930504,0.0035939808009545614
2022-12-01,East,Gatsibo,556486,725,0.0,1.3028180403460285,0.0
2023-01-01,East,Gatsibo,570773,420,0.0,0.7358441972553011,0.0
2023-02-01,East,Gatsibo,570773,334,2.0,0.5851713378173109,0.0035040199869300053
2023-03-01,East,Gatsibo,570773,236,1.0,0.41347435845774066,0.0017520099934650027
2023-04-01,East,Gatsibo,570773,223,1.0,0.3906982285426956,0.0017520099934650027
2023-05-01,East,Gatsibo,570773,216,0.0,0.3784341585884406,0.0
2023-06-01,East,Gatsibo,570773,296,3.0,0.5185949580656407,0.005256029980395008
2023-07-01,East,Gatsibo,570773,282,1.0,0.4940668181571307,0.0017520099934650027
2023-08-01,East,Gatsibo,570773,296,2.0,0.5185949580656407,0.0035040199869300053
2023-09-01,East,Gatsibo,570773,252,1.0,0.44150651835318067,0.0017520099934650027
2023-10-01,East,Gatsibo,570773,350,2.0,0.613203497712751,0.0035040199869300053
2023-11-01,East,Gatsibo,570773,340,4.0,0.5956833977781009,0.007008039973860011
2023-12-01,East,Gatsibo,570773,301,1.0,0.5273550080329659,0.0017520099934650027
2024-01-01,East,Gatsibo,585453,521,1.0,0.8899091814372802,0.001708079043065797
2024-02-01,East,Gatsibo,585453,460,4.0,0.7857163598102666,0.006832316172263188
2024-03-01,East,Gatsibo,585453,263,2.0,0.4492247883263046,0.003416158086131594
2024-04-01,East,Gatsibo,585453,286,1.0,0.48851060631681786,0.001708079043065797
2024-05-01,East,Gatsibo,585453,332,4.0,0.5670822422978445,0.006832316172263188
2024-06-01,East,Gatsibo,585453,257,8.0,0.4389763140679098,0.013664632344526376
2024-07-01,East,Gatsibo,585453,244,3.0,0.41677128650805445,0.00512423712919739
2024-08-01,East,Gatsibo,585453,292,3.0,0.49875908057521273,0.00512423712919739
2024-09-01,East,Gatsibo,585453,317,1.0,0.5414610566518576,0.001708079043065797
2024-10-01,East,Gatsibo,585453,260,7.0,0.44410055119710723,0.011956553301460579
2024-11-01,East,Gatsibo,585453,256,3.0,0.437268235024844,0.00512423712919739
2024-12-01,East,Gatsibo,585453,416,8.0,0.7105608819153715,0.013664632344526376
2025-01-01,East,Gatsibo,585453,541,8.0,0.9240707622985961,0.013664632344526376
2025-02-01,East,Gatsibo,585453,518,6.0,0.8847849443080827,0.01024847425839478
2025-03-01,East,Gatsibo,585453,593,1.0,1.0128908725380175,0.001708079043065797
2025-04-01,East,Gatsibo,585453,454,2.0,0.7754678855518718,0.003416158086131594
2025-05-01,East,Gatsibo,585453,520,7.0,0.8882011023942145,0.011956553301460579
2020-01-01,North,Gicumbi,437079,6707,15.0,15.345052038647475,0.03431873871771465
2020-02-01,North,Gicumbi,437079,5504,13.0,12.59268919348676,0.029742906888686027
2020-03-01,North,Gicumbi,437079,4180,4.0,9.563488522669816,0.009151663658057238
2020-04-01,North,Gicumbi,437079,2537,1.0,5.804442675122804,0.0022879159145143095
2020-05-01,North,Gicumbi,437079,1800,3.0,4.118248646125758,0.006863747743542929
2020-06-01,North,Gicumbi,437079,1536,3.0,3.51423884469398,0.006863747743542929
2020-07-01,North,Gicumbi,437079,949,4.0,2.17123220287408,0.009151663658057238
2020-08-01,North,Gicumbi,437079,694,1.0,1.587813644672931,0.0022879159145143095
2020-09-01,North,Gicumbi,437079,917,0.0,2.098018893609622,0.0
